,state,district,year,month,Bio_bio_age_5_17,Bio_bio_age_17_
3870,Maharashtra,Ratnagiri,2025,5,4055,7555
3871,Maharashtra,Ratnagiri,2025,6,4674,8898
3872,Maharashtra,Ratnagiri,2025,7,5676,10382
3873,Maharashtra,Ratnagiri,2025,9,15151,5678
3874,Maharashtra,Ratnagiri,2025,10,7083,8314
3875,Maharashtra,Ratnagiri,2025,11,7699,15083
3876,Maharashtra,Ratnagiri,2025,12,6382,10873
3877,Maharashtra,Sangli,2025,3,9383,16901
3878,Maharashtra,Sangli,2025,4,6695,13066
3879,Maharashtra,Sangli,2025,5,6910,13750
3880,Maharashtra,Sangli,2025,6,8124,14868
3881,Maharashtra,Sangli,2025,7,10245,15780
3882,Maharashtra,Sangli,2025,9,25083,8630
3883,Maharashtra,Sangli,2025,10,5236,8520
3884,Maharashtra,Sangli,2025,11,8915,21526
3885,Maharashtra,Sangli,2025,12,13650,15731
3886,Maharashtra,Satara,2025,3,8173,14177
3887,Maharashtra,Satara,2025,4,8214,10932
3888,Maharashtra,Satara,2025,5,7704,11503
3889,Maharashtra,Satara,2025,6,8228,12837
3890,Maharashtra,Satara,2025,7,11727,14235
3891,Maharashtra,Satara,2025,9,32126,7175
3892,Maharashtra,Satara,2025,10,6321,7909
3893,Maharashtra,Satara,2025,11,9898,13588
3894,Maharashtra,Satara,2025,12,11363,13459
3895,Maharashtra,Sindhudurg,2025,3,1903,3624
3896,Maharashtra,Sindhudurg,2025,4,1481,2826
3897,Maharashtra,Sindhudurg,2025,5,1494,2406
3898,Maharashtra,Sindhudurg,2025,6,1624,3034
3899,Maharashtra,Sindhudurg,2025,7,1209,2507
3900,Maharashtra,Sindhudurg,2025,9,4047,2061
3901,Maharashtra,Sindhudurg,2025,10,2767,2914
3902,Maharashtra,Sindhudurg,2025,11,3234,4161
3903,Maharashtra,Sindhudurg,2025,12,3525,3560
3904,Maharashtra,Solapur,2025,3,13276,22111
3905,Maharashtra,Solapur,2025,4,11972,20928
3906,Maharashtra,Solapur,2025,5,12393,25168
3907,Maharashtra,Solapur,2025,6,13736,23355
3908,Maharashtra,Solapur,2025,7,18537,26604
3909,Maharashtra,Solapur,2025,9,34640,11130
3910,Maharashtra,Solapur,2025,10,7640,10055
3911,Maharashtra,Solapur,2025,11,16734,18783
3912,Maharashtra,Solapur,2025,12,25695,21750
3913,Maharashtra,Thane,2025,3,13203,38556
3914,Maharashtra,Thane,2025,4,16028,36209
3915,Maharashtra,Thane,2025,5,19874,39799
3916,Maharashtra,Thane,2025,6,19358,44284
3917,Maharashtra,Thane,2025,7,22971,51690
3918,Maharashtra,Thane,2025,9,29302,30941
3919,Maharashtra,Thane,2025,10,18700,28034
3920,Maharashtra,Thane,2025,11,31393,48657
3921,Maharashtra,Thane,2025,12,32067,50207
3922,Maharashtra,Wardha,2025,3,4565,10487
3923,Maharashtra,Wardha,2025,4,2859,7845
3924,Maharashtra,Wardha,2025,5,2949,9005
3925,Maharashtra,Wardha,2025,6,3362,8963
3926,Maharashtra,Wardha,2025,7,4002,8577
3927,Maharashtra,Wardha,2025,9,7355,5924
3928,Maharashtra,Wardha,2025,10,3620,9478
3929,Maharashtra,Wardha,2025,11,5943,14751
3930,Maharashtra,Wardha,2025,12,6832,9942
3931,Maharashtra,Washim,2025,3,4056,10181
3932,Maharashtra,Washim,2025,4,3178,7427
3933,Maharashtra,Washim,2025,5,3295,10789
3934,Maharashtra,Washim,2025,6,3992,9776
3935,Maharashtra,Washim,2025,7,6434,11293
3936,Maharashtra,Washim,2025,9,10896,6354
3937,Maharashtra,Washim,2025,10,2369,8266
3938,Maharashtra,Washim,2025,11,4265,19660
3939,Maharashtra,Washim,2025,12,6486,10742
3940,Maharashtra,Yavatmal,2025,3,10207,28222
3941,Maharashtra,Yavatmal,2025,4,7446,20110
3942,Maharashtra,Yavatmal,2025,5,6927,23720
3943,Maharashtra,Yavatmal,2025,6,8793,24674
3944,Maharashtra,Yavatmal,2025,7,12429,24848
3945,Maharashtra,Yavatmal,2025,9,17957,18723
3946,Maharashtra,Yavatmal,2025,10,5911,24948
3947,Maharashtra,Yavatmal,2025,11,8893,43263
3948,Maharashtra,Yavatmal,2025,12,14037,26079
3949,Manipur,Bishnupur,2025,3,524,607
3950,Manipur,Bishnupur,2025,4,810,558
3951,Manipur,Bishnupur,2025,5,895,531
3952,Manipur,Bishnupur,2025,6,584,395
3953,Manipur,Bishnupur,2025,7,6130,3699
3954,Manipur,Bishnupur,2025,9,2617,1072
3955,Manipur,Bishnupur,2025,10,3994,1713
3956,Manipur,Bishnupur,2025,11,3444,1637
3957,Manipur,Bishnupur,2025,12,680,419
3958,Manipur,Chandel,2025,3,249,895
3959,Manipur,Chandel,2025,4,387,492
3960,Manipur,Chandel,2025,5,327,308
3961,Manipur,Chandel,2025,6,272,242
3962,Manipur,Chandel,2025,7,918,665
3963,Manipur,Chandel,2025,9,303,242
3964,Manipur,Chandel,2025,10,620,313
3965,Manipur,Chandel,2025,11,1287,540
3966,Manipur,Chandel,2025,12,356,267
3967,Manipur,Churachandpur,2025,3,796,866
3968,Manipur,Churachandpur,2025,4,861,960
3969,Manipur,Churachandpur,2025,5,666,752
3970,Manipur,Churachandpur,2025,6,589,813
3971,Manipur,Churachandpur,2025,7,2322,1339
3972,Manipur,Churachandpur,2025,9,733,490
3973,Manipur,Churachandpur,2025,10,2152,667
3974,Manipur,Churachandpur,2025,11,2447,977
3975,Manipur,Churachandpur,2025,12,895,487
3976,Manipur,Imphal East,2025,3,1000,1623
3977,Manipur,Imphal East,2025,4,1438,1252
3978,Manipur,Imphal East,2025,5,1500,1170
3979,Manipur,Imphal East,2025,6,802,779
3980,Manipur,Imphal East,2025,7,15227,6961
3981,Manipur,Imphal East,2025,9,2625,1307
3982,Manipur,Imphal East,2025,10,5515,2355
3983,Manipur,Imphal East,2025,11,6144,4642
3984,Manipur,Imphal East,2025,12,2687,2247
3985,Manipur,Imphal West,2025,3,906,1352
3986,Manipur,Imphal West,2025,4,1363,1265
3987,Manipur,Imphal West,2025,5,1611,1244
3988,Manipur,Imphal West,2025,6,1172,1040
3989,Manipur,Imphal West,2025,7,10905,8065
3990,Manipur,Imphal West,2025,9,3003,1817
3991,Manipur,Imphal West,2025,10,4764,1802
3992,Manipur,Imphal West,2025,11,9924,6801
3993,Manipur,Imphal West,2025,12,2361,1916
3994,Manipur,Jiribam,2025,3,20,229
3995,Manipur,Jiribam,2025,4,42,273
3996,Manipur,Jiribam,2025,5,28,229
3997,Manipur,Jiribam,2025,6,11,128
3998,Manipur,Jiribam,2025,7,175,317
3999,Manipur,Jiribam,2025,9,63,95
4000,Manipur,Jiribam,2025,10,59,115
4001,Manipur,Jiribam,2025,11,39,84
4002,Manipur,Jiribam,2025,12,15,44
4003,Manipur,Kakching,2025,3,49,30
4004,Manipur,Kakching,2025,4,78,40
4005,Manipur,Kakching,2025,5,83,54
4006,Manipur,Kakching,2025,6,51,39
4007,Manipur,Kakching,2025,7,473,313
4008,Manipur,Kakching,2025,9,239,43
4009,Manipur,Kakching,2025,10,145,48
4010,Manipur,Kakching,2025,11,190,76
4011,Manipur,Kakching,2025,12,55,41
4012,Manipur,Kangpokpi,2025,12,0,0
4013,Manipur,Pherzawl,2025,9,0,0
4014,Manipur,Pherzawl,2025,10,0,0
4015,Manipur,Pherzawl,2025,11,0,0
4016,Manipur,Pherzawl,2025,12,2,0
4017,Manipur,Senapati,2025,3,722,1183
4018,Manipur,Senapati,2025,4,798,1232
4019,Manipur,Senapati,2025,5,701,1258
4020,Manipur,Senapati,2025,6,470,774
4021,Manipur,Senapati,2025,7,3963,1389
4022,Manipur,Senapati,2025,9,1228,653
4023,Manipur,Senapati,2025,10,1235,824
4024,Manipur,Senapati,2025,11,2357,1822
4025,Manipur,Senapati,2025,12,1145,842
4026,Manipur,Tamenglong,2025,3,180,364
4027,Manipur,Tamenglong,2025,4,350,640
4028,Manipur,Tamenglong,2025,5,273,446
4029,Manipur,Tamenglong,2025,6,196,307
4030,Manipur,Tamenglong,2025,7,703,557
4031,Manipur,Tamenglong,2025,9,315,279
4032,Manipur,Tamenglong,2025,10,609,272
4033,Manipur,Tamenglong,2025,11,1202,727
4034,Manipur,Tamenglong,2025,12,239,195
4035,Manipur,Thoubal,2025,3,1039,1297
4036,Manipur,Thoubal,2025,4,1572,1195
4037,Manipur,Thoubal,2025,5,1534,1147
4038,Manipur,Thoubal,2025,6,989,863
4039,Manipur,Thoubal,2025,7,10306,9173
4040,Manipur,Thoubal,2025,9,2112,1698
4041,Manipur,Thoubal,2025,10,4108,2030
4042,Manipur,Thoubal,2025,11,8223,4186
4043,Manipur,Thoubal,2025,12,2911,1660
4044,Manipur,Ukhrul,2025,3,376,1359
4045,Manipur,Ukhrul,2025,4,448,814
4046,Manipur,Ukhrul,2025,5,411,634
4047,Manipur,Ukhrul,2025,6,288,496
4048,Manipur,Ukhrul,2025,7,1854,1300
4049,Manipur,Ukhrul,2025,9,375,440
4050,Manipur,Ukhrul,2025,10,642,669
4051,Manipur,Ukhrul,2025,11,1521,1215
4052,Manipur,Ukhrul,2025,12,448,400
4053,Meghalaya,East Garo Hills,2025,3,75,363
4054,Meghalaya,East Garo Hills,2025,4,141,243
4055,Meghalaya,East Garo Hills,2025,5,154,311
4056,Meghalaya,East Garo Hills,2025,6,122,238
4057,Meghalaya,East Garo Hills,2025,7,177,194
4058,Meghalaya,East Garo Hills,2025,9,101,208
4059,Meghalaya,East Garo Hills,2025,10,75,78
4060,Meghalaya,East Garo Hills,2025,11,78,66
4061,Meghalaya,East Garo Hills,2025,12,52,48
4062,Meghalaya,East Jaintia Hills,2025,3,136,90
4063,Meghalaya,East Jaintia Hills,2025,4,213,85
4064,Meghalaya,East Jaintia Hills,2025,5,168,100
4065,Meghalaya,East Jaintia Hills,2025,6,88,72
4066,Meghalaya,East Jaintia Hills,2025,7,259,122
4067,Meghalaya,East Jaintia Hills,2025,9,139,63
4068,Meghalaya,East Jaintia Hills,2025,10,494,102
4069,Meghalaya,East Jaintia Hills,2025,11,334,55
4070,Meghalaya,East Jaintia Hills,2025,12,211,51
4071,Meghalaya,East Khasi Hills,2025,3,840,1744
4072,Meghalaya,East Khasi Hills,2025,4,1297,1920
4073,Meghalaya,East Khasi Hills,2025,5,838,1732
4074,Meghalaya,East Khasi Hills,2025,6,639,1183
4075,Meghalaya,East Khasi Hills,2025,7,1209,1990
4076,Meghalaya,East Khasi Hills,2025,9,765,1199
4077,Meghalaya,East Khasi Hills,2025,10,884,799
4078,Meghalaya,East Khasi Hills,2025,11,1566,821
4079,Meghalaya,East Khasi Hills,2025,12,944,634
4080,Meghalaya,Eastern West Khasi Hills,2025,9,1,3
4081,Meghalaya,Eastern West Khasi Hills,2025,10,0,0
4082,Meghalaya,Eastern West Khasi Hills,2025,11,0,2
4083,Meghalaya,Eastern West Khasi Hills,2025,12,1,1
4084,Meghalaya,North Garo Hills,2025,3,79,75
4085,Meghalaya,North Garo Hills,2025,4,139,68
4086,Meghalaya,North Garo Hills,2025,5,92,55
4087,Meghalaya,North Garo Hills,2025,6,51,39
4088,Meghalaya,North Garo Hills,2025,7,101,49
4089,Meghalaya,North Garo Hills,2025,9,86,44
4090,Meghalaya,North Garo Hills,2025,10,123,43
4091,Meghalaya,North Garo Hills,2025,11,83,34
4092,Meghalaya,North Garo Hills,2025,12,62,20
4093,Meghalaya,Ri Bhoi,2025,3,213,213
4094,Meghalaya,Ri Bhoi,2025,4,227,222
4095,Meghalaya,Ri Bhoi,2025,5,222,223
4096,Meghalaya,Ri Bhoi,2025,6,168,169
4097,Meghalaya,Ri Bhoi,2025,7,339,215
4098,Meghalaya,Ri Bhoi,2025,9,277,168
4099,Meghalaya,Ri Bhoi,2025,10,787,176
4100,Meghalaya,Ri Bhoi,2025,11,373,145
4101,Meghalaya,Ri Bhoi,2025,12,241,146
4102,Meghalaya,South Garo Hills,2025,3,44,92
4103,Meghalaya,South Garo Hills,2025,4,92,187
4104,Meghalaya,South Garo Hills,2025,5,56,125
4105,Meghalaya,South Garo Hills,2025,6,29,71
4106,Meghalaya,South Garo Hills,2025,7,58,55
4107,Meghalaya,South Garo Hills,2025,9,65,48
4108,Meghalaya,South Garo Hills,2025,10,79,38
4109,Meghalaya,South Garo Hills,2025,11,109,43
4110,Meghalaya,South Garo Hills,2025,12,52,42
4111,Meghalaya,South West Garo Hills,2025,3,159,623
4112,Meghalaya,South West Garo Hills,2025,4,242,355
4113,Meghalaya,South West Garo Hills,2025,5,230,291
4114,Meghalaya,South West Garo Hills,2025,6,179,250
4115,Meghalaya,South West Garo Hills,2025,7,288,277
4116,Meghalaya,South West Garo Hills,2025,9,180,171
4117,Meghalaya,South West Garo Hills,2025,10,672,182
4118,Meghalaya,South West Garo Hills,2025,11,361,147
4119,Meghalaya,South West Garo Hills,2025,12,174,134
4120,Meghalaya,South West Khasi Hills,2025,3,168,434
4121,Meghalaya,South West Khasi Hills,2025,4,193,214
4122,Meghalaya,South West Khasi Hills,2025,5,365,119
4123,Meghalaya,South West Khasi Hills,2025,6,100,92
4124,Meghalaya,South West Khasi Hills,2025,7,178,164
4125,Meghalaya,South West Khasi Hills,2025,9,117,151
4126,Meghalaya,South West Khasi Hills,2025,10,266,97
4127,Meghalaya,South West Khasi Hills,2025,11,373,147
4128,Meghalaya,South West Khasi Hills,2025,12,134,120
4129,Meghalaya,West Garo Hills,2025,3,917,3902
4130,Meghalaya,West Garo Hills,2025,4,1078,3196
4131,Meghalaya,West Garo Hills,2025,5,1022,3790
4132,Meghalaya,West Garo Hills,2025,6,1198,4933
4133,Meghalaya,West Garo Hills,2025,7,1619,5214
4134,Meghalaya,West Garo Hills,2025,9,625,1671
4135,Meghalaya,West Garo Hills,2025,10,617,903
4136,Meghalaya,West Garo Hills,2025,11,543,920
4137,Meghalaya,West Garo Hills,2025,12,656,666
4138,Meghalaya,West Jaintia Hills,2025,3,596,335
4139,Meghalaya,West Jaintia Hills,2025,4,563,285
4140,Meghalaya,West Jaintia Hills,2025,5,401,227
4141,Meghalaya,West Jaintia Hills,2025,6,319,217
4142,Meghalaya,West Jaintia Hills,2025,7,495,249
4143,Meghalaya,West Jaintia Hills,2025,9,289,169
4144,Meghalaya,West Jaintia Hills,2025,10,863,171
4145,Meghalaya,West Jaintia Hills,2025,11,319,114
4146,Meghalaya,West Jaintia Hills,2025,12,458,115
4147,Meghalaya,West Khasi Hills,2025,3,327,392
4148,Meghalaya,West Khasi Hills,2025,4,461,444
4149,Meghalaya,West Khasi Hills,2025,5,335,370
4150,Meghalaya,West Khasi Hills,2025,6,354,328
4151,Meghalaya,West Khasi Hills,2025,7,638,470
4152,Meghalaya,West Khasi Hills,2025,9,283,250
4153,Meghalaya,West Khasi Hills,2025,10,224,159
4154,Meghalaya,West Khasi Hills,2025,11,483,174
4155,Meghalaya,West Khasi Hills,2025,12,221,141
4156,Mizoram,Aizawl,2025,3,12080,3703
4157,Mizoram,Aizawl,2025,4,4073,1701
4158,Mizoram,Aizawl,2025,5,1038,887
4159,Mizoram,Aizawl,2025,6,1331,1137
4160,Mizoram,Aizawl,2025,7,1355,1189
4161,Mizoram,Aizawl,2025,9,2050,786
4162,Mizoram,Aizawl,2025,10,2042,671
4163,Mizoram,Aizawl,2025,11,1054,499
4164,Mizoram,Aizawl,2025,12,1610,471
4165,Mizoram,Champhai,2025,3,6324,1528
4166,Mizoram,Champhai,2025,4,2757,965
4167,Mizoram,Champhai,2025,5,656,346
4168,Mizoram,Champhai,2025,6,364,425
4169,Mizoram,Champhai,2025,7,256,410
4170,Mizoram,Champhai,2025,9,616,221
4171,Mizoram,Champhai,2025,10,308,176
4172,Mizoram,Champhai,2025,11,188,126
4173,Mizoram,Champhai,2025,12,183,119
4174,Mizoram,Hnahthial,2025,9,1,2
4175,Mizoram,Hnahthial,2025,10,1,1
4176,Mizoram,Hnahthial,2025,11,2,3
4177,Mizoram,Hnahthial,2025,12,6,1
4178,Mizoram,Khawzawl,2025,9,2,2
4179,Mizoram,Khawzawl,2025,10,3,0
4180,Mizoram,Khawzawl,2025,11,0,0
4181,Mizoram,Khawzawl,2025,12,1,0
4182,Mizoram,Kolasib,2025,3,3984,962
4183,Mizoram,Kolasib,2025,4,1849,580
4184,Mizoram,Kolasib,2025,5,377,268
4185,Mizoram,Kolasib,2025,6,346,414
4186,Mizoram,Kolasib,2025,7,333,273
4187,Mizoram,Kolasib,2025,9,161,103
4188,Mizoram,Kolasib,2025,10,445,93
4189,Mizoram,Kolasib,2025,11,212,88
4190,Mizoram,Kolasib,2025,12,325,118
4191,Mizoram,Lawngtlai,2025,3,3058,915
4192,Mizoram,Lawngtlai,2025,4,1802,847
4193,Mizoram,Lawngtlai,2025,5,583,544
4194,Mizoram,Lawngtlai,2025,6,677,551
4195,Mizoram,Lawngtlai,2025,7,549,566
4196,Mizoram,Lawngtlai,2025,9,814,346
4197,Mizoram,Lawngtlai,2025,10,173,173
4198,Mizoram,Lawngtlai,2025,11,300,207
4199,Mizoram,Lawngtlai,2025,12,1034,291
4200,Mizoram,Lunglei,2025,3,4383,1393
4201,Mizoram,Lunglei,2025,4,2359,1105
4202,Mizoram,Lunglei,2025,5,1048,591
4203,Mizoram,Lunglei,2025,6,583,400
4204,Mizoram,Lunglei,2025,7,945,876
4205,Mizoram,Lunglei,2025,9,214,197
4206,Mizoram,Lunglei,2025,10,205,188
4207,Mizoram,Lunglei,2025,11,311,163
4208,Mizoram,Lunglei,2025,12,201,127
4209,Mizoram,Mamit,2025,3,4922,1050
4210,Mizoram,Mamit,2025,4,2861,853
4211,Mizoram,Mamit,2025,5,622,186
4212,Mizoram,Mamit,2025,6,442,191
4213,Mizoram,Mamit,2025,7,545,214
4214,Mizoram,Mamit,2025,9,284,124
4215,Mizoram,Mamit,2025,10,389,207
4216,Mizoram,Mamit,2025,11,143,88
4217,Mizoram,Mamit,2025,12,342,109
4218,Mizoram,Saiha,2025,3,2273,344
4219,Mizoram,Saiha,2025,4,1230,247
4220,Mizoram,Saiha,2025,5,177,126
4221,Mizoram,Saiha,2025,6,84,124
4222,Mizoram,Saiha,2025,7,105,123
4223,Mizoram,Saiha,2025,9,154,90
4224,Mizoram,Saiha,2025,10,152,115
4225,Mizoram,Saiha,2025,11,103,59
4226,Mizoram,Saiha,2025,12,199,51
4227,Mizoram,Saitual,2025,3,11,16
4228,Mizoram,Saitual,2025,4,12,13
4229,Mizoram,Saitual,2025,9,1,4
4230,Mizoram,Saitual,2025,10,0,0
4231,Mizoram,Saitual,2025,11,2,6
4232,Mizoram,Saitual,2025,12,11,1
4233,Mizoram,Serchhip,2025,3,3036,1087
4234,Mizoram,Serchhip,2025,4,709,272
4235,Mizoram,Serchhip,2025,5,232,239
4236,Mizoram,Serchhip,2025,6,151,164
4237,Mizoram,Serchhip,2025,7,134,288
4238,Mizoram,Serchhip,2025,9,286,386
4239,Mizoram,Serchhip,2025,10,119,91
4240,Mizoram,Serchhip,2025,11,117,98
4241,Mizoram,Serchhip,2025,12,111,84
4242,Nagaland,Chumukedima,2025,3,0,0
4243,Nagaland,Chumukedima,2025,4,27,63
4244,Nagaland,Chumukedima,2025,5,36,102
4245,Nagaland,Chumukedima,2025,6,39,100
4246,Nagaland,Chumukedima,2025,7,35,72
4247,Nagaland,Chumukedima,2025,9,7,24
4248,Nagaland,Chumukedima,2025,10,23,12
4249,Nagaland,Chumukedima,2025,11,20,13
4250,Nagaland,Chumukedima,2025,12,58,20
4251,Nagaland,Dimapur,2025,3,1135,2360
4252,Nagaland,Dimapur,2025,4,936,2059
4253,Nagaland,Dimapur,2025,5,550,2092
4254,Nagaland,Dimapur,2025,6,493,2105
4255,Nagaland,Dimapur,2025,7,719,2088
4256,Nagaland,Dimapur,2025,9,564,1404
4257,Nagaland,Dimapur,2025,10,976,1035
4258,Nagaland,Dimapur,2025,11,1706,1345
4259,Nagaland,Dimapur,2025,12,2252,1404
4260,Nagaland,Kiphire,2025,3,173,388
4261,Nagaland,Kiphire,2025,4,214,495
4262,Nagaland,Kiphire,2025,5,268,471
4263,Nagaland,Kiphire,2025,6,77,322
4264,Nagaland,Kiphire,2025,7,119,361
4265,Nagaland,Kiphire,2025,9,217,223
4266,Nagaland,Kiphire,2025,10,280,192
4267,Nagaland,Kiphire,2025,11,124,143
4268,Nagaland,Kiphire,2025,12,104,139
4269,Nagaland,Kohima,2025,3,298,1799
4270,Nagaland,Kohima,2025,4,345,1416
4271,Nagaland,Kohima,2025,5,231,1575
4272,Nagaland,Kohima,2025,6,240,1228
4273,Nagaland,Kohima,2025,7,407,1659
4274,Nagaland,Kohima,2025,9,602,999
4275,Nagaland,Kohima,2025,10,583,665
4276,Nagaland,Kohima,2025,11,243,692
4277,Nagaland,Kohima,2025,12,277,694
4278,Nagaland,Longleng,2025,3,98,398
4279,Nagaland,Longleng,2025,4,100,251
4280,Nagaland,Longleng,2025,5,60,203
4281,Nagaland,Longleng,2025,6,70,405
4282,Nagaland,Longleng,2025,7,94,389
4283,Nagaland,Longleng,2025,9,94,101
4284,Nagaland,Longleng,2025,10,50,69
4285,Nagaland,Longleng,2025,11,25,76
4286,Nagaland,Longleng,2025,12,80,111
4287,Nagaland,Meluri,2025,9,15,107
4288,Nagaland,Meluri,2025,10,6,70
4289,Nagaland,Meluri,2025,11,91,289
4290,Nagaland,Meluri,2025,12,48,239
4291,Nagaland,Mokokchung,2025,3,161,533
4292,Nagaland,Mokokchung,2025,4,216,967
4293,Nagaland,Mokokchung,2025,5,160,1241
4294,Nagaland,Mokokchung,2025,6,145,760
4295,Nagaland,Mokokchung,2025,7,210,819
4296,Nagaland,Mokokchung,2025,9,338,745
4297,Nagaland,Mokokchung,2025,10,365,514
4298,Nagaland,Mokokchung,2025,11,303,448
4299,Nagaland,Mokokchung,2025,12,222,398
4300,Nagaland,Mon,2025,3,652,1189
4301,Nagaland,Mon,2025,4,524,1210
4302,Nagaland,Mon,2025,5,398,986
4303,Nagaland,Mon,2025,6,307,1265
4304,Nagaland,Mon,2025,7,579,1548
4305,Nagaland,Mon,2025,9,329,732
4306,Nagaland,Mon,2025,10,883,793
4307,Nagaland,Mon,2025,11,1240,493
4308,Nagaland,Mon,2025,12,355,561
4309,Nagaland,Niuland,2025,3,14,46
4310,Nagaland,Niuland,2025,4,24,64
4311,Nagaland,Niuland,2025,5,14,30
4312,Nagaland,Niuland,2025,9,12,9
4313,Nagaland,Niuland,2025,10,15,11
4314,Nagaland,Niuland,2025,11,5,8
4315,Nagaland,Niuland,2025,12,26,7
4316,Nagaland,Noklak,2025,3,16,59
4317,Nagaland,Noklak,2025,4,28,67
4318,Nagaland,Noklak,2025,5,27,96
4319,Nagaland,Noklak,2025,6,21,81
4320,Nagaland,Noklak,2025,7,32,65
4321,Nagaland,Noklak,2025,9,21,38
4322,Nagaland,Noklak,2025,10,38,40
4323,Nagaland,Noklak,2025,11,17,39
4324,Nagaland,Noklak,2025,12,27,35
4325,Nagaland,Peren,2025,3,256,488
4326,Nagaland,Peren,2025,4,191,462
4327,Nagaland,Peren,2025,5,165,545
4328,Nagaland,Peren,2025,6,222,283
4329,Nagaland,Peren,2025,7,157,281
4330,Nagaland,Peren,2025,9,189,226
4331,Nagaland,Peren,2025,10,314,172
4332,Nagaland,Peren,2025,11,133,178
4333,Nagaland,Peren,2025,12,192,130
4334,Nagaland,Phek,2025,3,147,1487
4335,Nagaland,Phek,2025,4,203,1448
4336,Nagaland,Phek,2025,5,154,1094
4337,Nagaland,Phek,2025,6,71,608
4338,Nagaland,Phek,2025,7,168,867
4339,Nagaland,Phek,2025,9,199,579
4340,Nagaland,Phek,2025,10,308,383
4341,Nagaland,Phek,2025,11,121,329
4342,Nagaland,Phek,2025,12,249,343
4343,Nagaland,Shamator,2025,7,18,49
4344,Nagaland,Shamator,2025,9,7,37
4345,Nagaland,Shamator,2025,10,0,16
4346,Nagaland,Shamator,2025,11,0,8
4347,Nagaland,Shamator,2025,12,11,24
4348,Nagaland,Tseminyu,2025,3,13,46
4349,Nagaland,Tseminyu,2025,5,19,55
4350,Nagaland,Tseminyu,2025,9,2,4
4351,Nagaland,Tseminyu,2025,10,8,11
4352,Nagaland,Tseminyu,2025,11,5,7
4353,Nagaland,Tseminyu,2025,12,6,10
4354,Nagaland,Tuensang,2025,3,285,793
4355,Nagaland,Tuensang,2025,4,299,863
4356,Nagaland,Tuensang,2025,5,265,1384
4357,Nagaland,Tuensang,2025,6,231,956
4358,Nagaland,Tuensang,2025,7,304,989
4359,Nagaland,Tuensang,2025,9,193,460
4360,Nagaland,Tuensang,2025,10,550,561
4361,Nagaland,Tuensang,2025,11,212,540
4362,Nagaland,Tuensang,2025,12,311,512
4363,Nagaland,Wokha,2025,3,246,1146
4364,Nagaland,Wokha,2025,4,327,737
4365,Nagaland,Wokha,2025,5,160,776
4366,Nagaland,Wokha,2025,6,119,614
4367,Nagaland,Wokha,2025,7,255,662
4368,Nagaland,Wokha,2025,9,132,333
4369,Nagaland,Wokha,2025,10,356,223
4370,Nagaland,Wokha,2025,11,182,177
4371,Nagaland,Wokha,2025,12,196,286
4372,Nagaland,Zunheboto,2025,3,159,1508
4373,Nagaland,Zunheboto,2025,4,207,1125
4374,Nagaland,Zunheboto,2025,5,99,911
4375,Nagaland,Zunheboto,2025,6,43,520
4376,Nagaland,Zunheboto,2025,7,159,759
4377,Nagaland,Zunheboto,2025,9,221,512
4378,Nagaland,Zunheboto,2025,10,204,357
4379,Nagaland,Zunheboto,2025,11,162,424
4380,Nagaland,Zunheboto,2025,12,223,370
4381,Odisha,Angul,2025,3,2780,5034
4382,Odisha,Angul,2025,4,2870,4033
4383,Odisha,Angul,2025,5,3685,4471
4384,Odisha,Angul,2025,6,4120,3847
4385,Odisha,Angul,2025,7,3748,4402
4386,Odisha,Angul,2025,9,3962,3660
4387,Odisha,Angul,2025,10,4452,2344
4388,Odisha,Angul,2025,11,3010,2293
4389,Odisha,Angul,2025,12,4173,3281
4390,Odisha,Balangir,2025,3,4351,10254
4391,Odisha,Balangir,2025,4,5867,6316
4392,Odisha,Balangir,2025,5,5659,6293
4393,Odisha,Balangir,2025,6,6124,5878
4394,Odisha,Balangir,2025,7,6665,7102
4395,Odisha,Balangir,2025,9,4302,4665
4396,Odisha,Balangir,2025,10,5113,4095
4397,Odisha,Balangir,2025,11,5178,3390
4398,Odisha,Balangir,2025,12,5539,4255
4399,Odisha,Baleswar,2025,3,5843,9738
4400,Odisha,Baleswar,2025,4,7483,8186
4401,Odisha,Baleswar,2025,5,8003,8189
4402,Odisha,Baleswar,2025,6,5667,6753
4403,Odisha,Baleswar,2025,7,5692,7691
4404,Odisha,Baleswar,2025,9,6579,6115
4405,Odisha,Baleswar,2025,10,9568,5301
4406,Odisha,Baleswar,2025,11,9411,4991
4407,Odisha,Baleswar,2025,12,8574,5726
4408,Odisha,Bargarh,2025,3,3663,7748
4409,Odisha,Bargarh,2025,4,3623,4497
4410,Odisha,Bargarh,2025,5,3700,5001
4411,Odisha,Bargarh,2025,6,4974,4049
4412,Odisha,Bargarh,2025,7,5253,5282
4413,Odisha,Bargarh,2025,9,4360,3610
4414,Odisha,Bargarh,2025,10,6100,3025
4415,Odisha,Bargarh,2025,11,5564,2807
4416,Odisha,Bargarh,2025,12,4893,3658
4417,Odisha,Bhadrak,2025,3,4068,7333
4418,Odisha,Bhadrak,2025,4,5785,6223
4419,Odisha,Bhadrak,2025,5,4952,5342
4420,Odisha,Bhadrak,2025,6,4176,4692
4421,Odisha,Bhadrak,2025,7,11632,6803
4422,Odisha,Bhadrak,2025,9,6592,4339
4423,Odisha,Bhadrak,2025,10,5093,2949
4424,Odisha,Bhadrak,2025,11,5387,3385
